ip,端口,延迟,速度
104.25.60.221,443,0,0.00
104.25.60.218,443,0,0.00
104.25.60.215,443,0,0.00
104.25.60.216,443,0,0.00
104.25.60.220,443,0,0.00
104.25.60.206,443,0,0.00
104.25.60.211,443,0,0.00
104.25.60.217,443,0,0.00
104.25.61.59,443,0,0.00
104.25.60.204,443,0,0.00
104.25.60.207,443,0,0.00
104.25.67.84,443,0,0.00
104.25.67.89,443,0,0.00
104.25.67.83,443,0,0.00
104.25.67.85,443,0,0.00
104.25.49.121,443,0,0.00
104.25.49.123,443,0,0.00
104.25.49.126,443,0,0.00
104.25.56.117,443,0,0.00
104.25.56.6,443,0,0.00
104.25.50.28,443,0,0.00
104.25.50.30,443,0,0.00
104.25.50.27,443,0,0.00
104.25.43.101,443,0,0.00
104.25.43.53,443,0,0.00
104.25.43.32,443,0,0.00
104.25.43.38,443,0,0.00
104.25.43.138,443,0,0.00
104.25.43.42,443,0,0.00
104.25.43.48,443,0,0.00
104.25.43.28,443,0,0.00
104.25.43.43,443,0,0.00
104.25.43.41,443,0,0.00
104.25.43.29,443,0,0.00
104.25.43.40,443,0,0.00
104.25.43.46,443,0,0.00
104.25.43.45,443,0,0.00
104.25.43.33,443,0,0.00
104.25.43.31,443,0,0.00
104.25.43.39,443,0,0.00
104.25.43.30,443,0,0.00
104.25.43.47,443,0,0.00
104.25.43.35,443,0,0.00
104.25.43.34,443,0,0.00
104.25.43.44,443,0,0.00
104.25.43.36,443,0,0.00
104.25.43.37,443,0,0.00
104.25.43.52,443,0,0.00
104.25.39.95,443,0,0.00
104.25.39.94,443,0,0.00
104.25.34.1,443,0,0.00
104.25.29.93,443,0,0.00
104.25.29.101,443,0,0.00
104.25.29.99,443,0,0.00
104.25.29.94,443,0,0.00
104.25.29.95,443,0,0.00
104.25.29.73,443,0,0.00
104.25.29.106,443,0,0.00
104.25.29.91,443,0,0.00
104.25.29.92,443,0,0.00
104.25.29.77,443,0,0.00
104.25.29.86,443,0,0.00
104.25.29.103,443,0,0.00
104.25.29.74,443,0,0.00
104.25.29.97,443,0,0.00
104.25.29.102,443,0,0.00
104.25.29.104,443,0,0.00
104.25.29.98,443,0,0.00
104.25.29.79,443,0,0.00
104.25.29.75,443,0,0.00
104.25.29.96,443,0,0.00
104.25.29.76,443,0,0.00
104.25.29.78,443,0,0.00
104.25.29.81,443,0,0.00
104.25.29.80,443,0,0.00
104.25.29.100,443,0,0.00
104.25.29.190,443,0,0.00
104.25.29.90,443,0,0.00
104.25.29.107,443,0,0.00
104.25.22.79,443,0,0.00
104.25.22.77,443,0,0.00
104.25.22.78,443,0,0.00
104.25.12.89,443,0,0.00
104.25.12.77,443,0,0.00
104.25.12.82,443,0,0.00
104.25.7.84,443,0,0.00
104.25.7.79,443,0,0.00
104.25.7.241,443,0,0.00
104.25.8.9,443,0,0.00
104.25.7.246,443,0,0.00
104.25.7.175,443,0,0.00
104.25.8.3,443,0,0.00
104.25.7.177,443,0,0.00
104.25.7.173,443,0,0.00
104.25.8.5,443,0,0.00
104.25.7.239,443,0,0.00
104.25.7.242,443,0,0.00
104.25.7.168,443,0,0.00
104.25.7.237,443,0,0.00
104.25.7.163,443,0,0.00
104.25.7.231,443,0,0.00
104.25.7.169,443,0,0.00
104.25.7.171,443,0,0.00
104.25.7.238,443,0,0.00
104.25.7.174,443,0,0.00
104.25.7.178,443,0,0.00
104.25.7.240,443,0,0.00
104.25.7.236,443,0,0.00
104.25.7.176,443,0,0.00
104.25.7.170,443,0,0.00
104.25.7.157,443,0,0.00
104.25.7.165,443,0,0.00
104.25.7.159,443,0,0.00
104.25.7.109,443,0,0.00
104.25.7.154,443,0,0.00
104.25.7.166,443,0,0.00
104.25.7.152,443,0,0.00
104.25.7.164,443,0,0.00
104.25.7.233,443,0,0.00
104.25.7.160,443,0,0.00
104.25.7.153,443,0,0.00
104.25.7.167,443,0,0.00
104.25.0.47,443,0,0.00
104.24.255.211,443,0,0.00
104.24.248.59,443,0,0.00
104.24.248.58,443,0,0.00
104.24.248.57,443,0,0.00
104.24.248.7,443,0,0.00
104.24.247.176,443,0,0.00
104.24.247.111,443,0,0.00
104.24.247.127,443,0,0.00
104.24.247.171,443,0,0.00
104.24.247.150,443,0,0.00
104.24.247.130,443,0,0.00
104.24.247.126,443,0,0.00
104.24.247.123,443,0,0.00
104.24.247.135,443,0,0.00
104.24.247.132,443,0,0.00
104.24.247.131,443,0,0.00
104.24.247.133,443,0,0.00
104.24.247.134,443,0,0.00
104.24.247.128,443,0,0.00
104.24.247.136,443,0,0.00
104.24.247.129,443,0,0.00
104.24.247.125,443,0,0.00
104.24.247.141,443,0,0.00
104.24.247.137,443,0,0.00
104.24.247.138,443,0,0.00
104.24.247.140,443,0,0.00
104.24.254.78,443,0,0.00
104.24.254.80,443,0,0.00
104.24.254.134,443,0,0.00
104.24.242.212,443,0,0.00
104.24.234.149,443,0,0.00
104.24.234.67,443,0,0.00
104.24.234.141,443,0,0.00
104.24.234.147,443,0,0.00
104.24.234.144,443,0,0.00
104.24.234.138,443,0,0.00
104.24.234.70,443,0,0.00
104.24.234.78,443,0,0.00
104.24.234.75,443,0,0.00
104.24.234.73,443,0,0.00
104.24.234.43,443,0,0.00
104.24.234.45,443,0,0.00
104.24.234.145,443,0,0.00
104.24.234.68,443,0,0.00
104.24.234.47,443,0,0.00
104.24.234.143,443,0,0.00
104.24.234.146,443,0,0.00
104.24.234.77,443,0,0.00
104.24.234.66,443,0,0.00
104.24.234.56,443,0,0.00
104.24.234.38,443,0,0.00
104.24.234.61,443,0,0.00
104.24.234.51,443,0,0.00
104.24.234.58,443,0,0.00
104.24.234.53,443,0,0.00
104.24.234.44,443,0,0.00
104.24.234.52,443,0,0.00
104.24.234.189,443,0,0.00
104.24.234.54,443,0,0.00
104.24.234.59,443,0,0.00
104.24.234.46,443,0,0.00
104.24.234.41,443,0,0.00
104.24.234.49,443,0,0.00
104.24.234.119,443,0,0.00
104.24.234.55,443,0,0.00
104.24.234.50,443,0,0.00
104.24.234.57,443,0,0.00
104.24.234.65,443,0,0.00
104.24.234.74,443,0,0.00
104.24.234.140,443,0,0.00
104.24.234.69,443,0,0.00
104.24.234.63,443,0,0.00
104.24.234.71,443,0,0.00
104.24.234.72,443,0,0.00
104.24.234.62,443,0,0.00
104.24.234.80,443,0,0.00
104.24.234.60,443,0,0.00
104.24.234.81,443,0,0.00
104.24.234.142,443,0,0.00
104.24.226.74,443,0,0.00
104.24.226.66,443,0,0.00
104.24.226.69,443,0,0.00
104.24.226.36,443,0,0.00
104.24.226.32,443,0,0.00
104.24.226.34,443,0,0.00
104.24.226.29,443,0,0.00
104.24.233.187,443,0,0.00
104.24.226.101,443,0,0.00
104.24.226.83,443,0,0.00
104.24.226.212,443,0,0.00
104.24.226.76,443,0,0.00
104.24.226.70,443,0,0.00
104.24.226.80,443,0,0.00
104.24.226.79,443,0,0.00
104.24.226.82,443,0,0.00
104.24.226.71,443,0,0.00
104.24.226.78,443,0,0.00
104.24.226.73,443,0,0.00
104.24.226.81,443,0,0.00
104.24.226.77,443,0,0.00
104.24.226.72,443,0,0.00
104.24.226.84,443,0,0.00
104.24.225.179,443,0,0.00
104.24.225.174,443,0,0.00
104.24.226.164,443,0,0.00
104.24.226.35,443,0,0.00
104.24.225.193,443,0,0.00
104.24.226.10,443,0,0.00
104.24.225.177,443,0,0.00
104.24.226.6,443,0,0.00
104.24.225.199,443,0,0.00
104.24.225.184,443,0,0.00
104.24.225.175,443,0,0.00
104.24.225.176,443,0,0.00
104.24.225.185,443,0,0.00
104.24.225.187,443,0,0.00
104.24.225.173,443,0,0.00
104.24.225.186,443,0,0.00
104.24.225.182,443,0,0.00
104.24.225.181,443,0,0.00
104.24.225.178,443,0,0.00
104.24.226.33,443,0,0.00
104.24.225.192,443,0,0.00
104.24.225.188,443,0,0.00
104.24.225.183,443,0,0.00
104.24.233.182,443,0,0.00
104.24.231.172,443,0,0.00
104.24.231.181,443,0,0.00
104.24.231.175,443,0,0.00
104.24.231.180,443,0,0.00
104.24.231.177,443,0,0.00
104.24.231.179,443,0,0.00
104.24.231.183,443,0,0.00
104.24.231.176,443,0,0.00
104.24.231.178,443,0,0.00
104.24.231.174,443,0,0.00
104.24.231.173,443,0,0.00
104.24.231.56,443,0,0.00
104.24.231.58,443,0,0.00
104.24.223.9,443,0,0.00
104.24.222.56,443,0,0.00
104.24.222.61,443,0,0.00
104.24.222.63,443,0,0.00
104.24.222.65,443,0,0.00
104.24.222.54,443,0,0.00
104.24.222.52,443,0,0.00
104.24.222.41,443,0,0.00
104.24.222.69,443,0,0.00
104.24.222.70,443,0,0.00
104.24.222.83,443,0,0.00
104.24.222.51,443,0,0.00
104.24.222.71,443,0,0.00
104.24.222.50,443,0,0.00
104.24.222.62,443,0,0.00
104.24.222.64,443,0,0.00
104.24.222.68,443,0,0.00
104.24.222.49,443,0,0.00
104.24.222.48,443,0,0.00
104.24.222.145,443,0,0.00
104.24.222.39,443,0,0.00
104.24.222.67,443,0,0.00
104.24.222.44,443,0,0.00
104.24.222.46,443,0,0.00
104.24.222.30,443,0,0.00
104.24.222.45,443,0,0.00
104.24.222.38,443,0,0.00
104.24.222.176,443,0,0.00
104.24.222.47,443,0,0.00
104.24.222.43,443,0,0.00
104.24.222.28,443,0,0.00
104.24.222.86,443,0,0.00
104.24.222.78,443,0,0.00
104.24.222.35,443,0,0.00
104.24.222.27,443,0,0.00
104.24.222.32,443,0,0.00
104.24.222.37,443,0,0.00
104.24.222.29,443,0,0.00
104.24.222.36,443,0,0.00
104.24.222.34,443,0,0.00
104.24.222.85,443,0,0.00
104.24.203.60,443,0,0.00
104.24.203.69,443,0,0.00
104.24.203.48,443,0,0.00
104.24.203.61,443,0,0.00
104.24.203.104,443,0,0.00
104.24.210.194,443,0,0.00
104.24.202.72,443,0,0.00
104.24.203.107,443,0,0.00
104.24.203.109,443,0,0.00
104.24.203.110,443,0,0.00
104.24.203.58,443,0,0.00
104.24.203.55,443,0,0.00
104.24.203.62,443,0,0.00
104.24.203.65,443,0,0.00
104.24.203.54,443,0,0.00
104.24.203.106,443,0,0.00
104.24.203.173,443,0,0.00
104.24.203.45,443,0,0.00
104.24.202.161,443,0,0.00
104.24.202.32,443,0,0.00
104.24.202.35,443,0,0.00
104.24.202.49,443,0,0.00
104.24.202.50,443,0,0.00
104.24.206.89,443,0,0.00
104.24.206.97,443,0,0.00
104.24.206.92,443,0,0.00
104.24.206.98,443,0,0.00
104.24.206.91,443,0,0.00
104.24.206.99,443,0,0.00
104.24.206.90,443,0,0.00
104.24.200.227,443,0,0.00
104.24.199.146,443,0,0.00
104.24.199.140,443,0,0.00
104.24.199.143,443,0,0.00
104.24.199.142,443,0,0.00
104.24.199.141,443,0,0.00
104.24.193.38,443,0,0.00
104.24.193.40,443,0,0.00
104.24.176.78,443,0,0.00
104.24.157.186,443,0,0.00
104.24.153.246,443,0,0.00
104.24.140.87,443,0,0.00
104.24.140.86,443,0,0.00
104.24.140.91,443,0,0.00
104.24.140.85,443,0,0.00
104.24.140.88,443,0,0.00
104.24.140.45,443,0,0.00
104.24.140.43,443,0,0.00
104.24.140.48,443,0,0.00
104.24.140.46,443,0,0.00
104.24.140.47,443,0,0.00
104.24.137.225,443,0,0.00
104.24.137.212,443,0,0.00
104.24.137.213,443,0,0.00
104.24.137.215,443,0,0.00
104.24.137.221,443,0,0.00
104.24.128.136,443,0,0.00
104.24.128.69,443,0,0.00
104.24.128.88,443,0,0.00
104.24.128.90,443,0,0.00
104.24.128.36,443,0,0.00
104.24.132.5,443,0,0.00
104.24.128.159,443,0,0.00
104.24.128.157,443,0,0.00
104.24.128.148,443,0,0.00
104.24.128.150,443,0,0.00
104.24.128.155,443,0,0.00
104.24.128.154,443,0,0.00
104.24.128.2,443,0,0.00
104.24.128.35,443,0,0.00
104.24.128.1,443,0,0.00
104.24.128.32,443,0,0.00
104.24.128.95,443,0,0.00
104.24.128.98,443,0,0.00
104.24.128.31,443,0,0.00
104.24.128.97,443,0,0.00
104.24.128.30,443,0,0.00
104.24.129.218,443,0,0.00
104.24.129.210,443,0,0.00
104.24.132.7,443,0,0.00
104.24.128.54,443,0,0.00
104.24.131.169,443,0,0.00
104.24.131.178,443,0,0.00
104.24.131.162,443,0,0.00
104.24.128.9,443,0,0.00
104.24.128.20,443,0,0.00
104.24.131.51,443,0,0.00
104.24.131.43,443,0,0.00
104.24.131.44,443,0,0.00
104.24.131.48,443,0,0.00
104.24.131.45,443,0,0.00
104.24.131.46,443,0,0.00
104.24.128.34,443,0,0.00
104.24.128.33,443,0,0.00
104.24.90.239,443,0,0.00
104.24.90.243,443,0,0.00
104.24.90.247,443,0,0.00
104.24.81.193,443,0,0.00
104.24.81.198,443,0,0.00
104.24.82.50,443,0,0.00
104.24.81.189,443,0,0.00
104.24.81.190,443,0,0.00
104.24.82.46,443,0,0.00
104.24.89.111,443,0,0.00
104.24.89.108,443,0,0.00
104.24.89.35,443,0,0.00
104.24.81.192,443,0,0.00
104.24.81.194,443,0,0.00
104.24.81.195,443,0,0.00
104.24.82.44,443,0,0.00
104.24.82.43,443,0,0.00
104.24.80.84,443,0,0.00
104.24.61.9,443,0,0.00
104.24.61.55,443,0,0.00
104.24.57.220,443,0,0.00
104.24.75.168,443,0,0.00
104.24.75.161,443,0,0.00
104.24.69.118,443,0,0.00
104.24.65.144,443,0,0.00
104.24.65.147,443,0,0.00
104.24.65.148,443,0,0.00
104.24.65.149,443,0,0.00
104.24.65.142,443,0,0.00
104.24.65.138,443,0,0.00
104.24.65.140,443,0,0.00
104.24.65.145,443,0,0.00
104.24.65.139,443,0,0.00
104.24.65.137,443,0,0.00
104.24.65.141,443,0,0.00
104.24.68.180,443,0,0.00
104.24.68.183,443,0,0.00
104.24.68.179,443,0,0.00
104.24.68.155,443,0,0.00
104.24.68.151,443,0,0.00
104.24.54.121,443,0,0.00
104.24.30.180,443,0,0.00
104.24.32.97,443,0,0.00
104.24.30.185,443,0,0.00
104.24.30.183,443,0,0.00
104.24.39.205,443,0,0.00
104.24.39.203,443,0,0.00
104.24.0.224,443,0,0.00
104.24.3.103,443,0,0.00
104.24.3.119,443,0,0.00
104.24.3.115,443,0,0.00
104.24.3.109,443,0,0.00
104.24.3.101,443,0,0.00
104.24.3.125,443,0,0.00
104.24.3.129,443,0,0.00
104.24.3.29,443,0,0.00
104.24.3.26,443,0,0.00
104.23.142.154,443,0,0.00
104.23.142.147,443,0,0.00
104.23.142.107,443,0,0.00
104.23.142.151,443,0,0.00
104.23.111.156,443,0,0.00
104.23.96.72,443,0,0.00
104.23.98.7,443,0,0.00
104.23.97.165,443,0,0.00
104.23.96.81,443,0,0.00
104.23.99.97,443,0,0.00
104.23.97.73,443,0,0.00
104.23.97.80,443,0,0.00
104.23.97.83,443,0,0.00
104.23.96.247,443,0,0.00
104.23.99.96,443,0,0.00
104.23.97.175,443,0,0.00
104.23.96.251,443,0,0.00
104.23.97.40,443,0,0.00
104.23.99.98,443,0,0.00
104.23.96.145,443,0,0.00
104.23.96.192,443,0,0.00
104.23.96.140,443,0,0.00
104.23.96.231,443,0,0.00
104.23.96.196,443,0,0.00
104.23.96.222,443,0,0.00
104.23.96.236,443,0,0.00
104.23.96.205,443,0,0.00
104.23.96.141,443,0,0.00
104.23.96.246,443,0,0.00
104.23.96.249,443,0,0.00
104.23.96.209,443,0,0.00
104.23.96.201,443,0,0.00
104.23.96.233,443,0,0.00
104.23.96.189,443,0,0.00
104.23.96.194,443,0,0.00
104.23.96.139,443,0,0.00
104.23.96.176,443,0,0.00
104.23.96.210,443,0,0.00
104.23.96.206,443,0,0.00
104.23.96.202,443,0,0.00
104.23.96.200,443,0,0.00
104.23.96.245,443,0,0.00
104.23.98.86,443,0,0.00
104.23.98.70,443,0,0.00
104.23.98.82,443,0,0.00
104.23.98.77,443,0,0.00
104.23.98.87,443,0,0.00
104.23.98.76,443,0,0.00
104.23.98.73,443,0,0.00
104.23.98.79,443,0,0.00
104.23.97.105,443,0,0.00
104.23.97.123,443,0,0.00
104.23.97.121,443,0,0.00
104.23.97.135,443,0,0.00
104.23.97.125,443,0,0.00
104.23.97.131,443,0,0.00
104.23.97.130,443,0,0.00
104.23.98.62,443,0,0.00
104.23.97.148,443,0,0.00
104.23.97.147,443,0,0.00
104.23.97.115,443,0,0.00
104.23.97.137,443,0,0.00
104.23.98.64,443,0,0.00
104.23.97.113,443,0,0.00
104.23.97.116,443,0,0.00
104.23.97.97,443,0,0.00
104.23.97.126,443,0,0.00
104.23.97.114,443,0,0.00
104.23.97.142,443,0,0.00
104.23.98.67,443,0,0.00
104.23.98.65,443,0,0.00
104.23.98.68,443,0,0.00
104.23.97.102,443,0,0.00
104.23.97.101,443,0,0.00
104.23.97.104,443,0,0.00
104.23.96.137,443,0,0.00
104.23.97.98,443,0,0.00
104.23.96.112,443,0,0.00
104.23.97.90,443,0,0.00
104.23.96.122,443,0,0.00
104.23.97.85,443,0,0.00
104.23.97.103,443,0,0.00
104.23.97.241,443,0,0.00
104.23.97.243,443,0,0.00
104.23.97.88,443,0,0.00
104.23.96.129,443,0,0.00
104.23.96.73,443,0,0.00
104.23.97.140,443,0,0.00
104.23.96.77,443,0,0.00
104.23.96.177,443,0,0.00
104.23.97.23,443,0,0.00
104.23.97.16,443,0,0.00
104.23.97.32,443,0,0.00
104.23.99.60,443,0,0.00
104.23.97.168,443,0,0.00
104.23.99.59,443,0,0.00
104.23.97.30,443,0,0.00
104.23.99.55,443,0,0.00
104.23.99.56,443,0,0.00
104.23.96.45,443,0,0.00
104.23.97.177,443,0,0.00
104.23.98.200,443,0,0.00
104.23.99.17,443,0,0.00
104.23.99.21,443,0,0.00
104.23.99.18,443,0,0.00
104.23.99.20,443,0,0.00
104.23.97.179,443,0,0.00
104.23.97.170,443,0,0.00
104.23.97.181,443,0,0.00
104.23.96.150,443,0,0.00
104.23.97.172,443,0,0.00
104.23.97.155,443,0,0.00
104.23.97.208,443,0,0.00
104.23.96.211,443,0,0.00
104.23.97.191,443,0,0.00
104.23.97.180,443,0,0.00
104.23.97.210,443,0,0.00
104.23.97.167,443,0,0.00
104.23.97.176,443,0,0.00
104.23.97.182,443,0,0.00
104.23.97.186,443,0,0.00
104.23.97.209,443,0,0.00
104.23.97.211,443,0,0.00
104.23.96.146,443,0,0.00
104.23.96.232,443,0,0.00
104.23.96.191,443,0,0.00
104.23.97.24,443,0,0.00
104.23.96.183,443,0,0.00
104.23.96.230,443,0,0.00
104.23.96.168,443,0,0.00
104.23.96.228,443,0,0.00
104.23.96.185,443,0,0.00
104.23.96.208,443,0,0.00
104.23.96.188,443,0,0.00
104.23.96.169,443,0,0.00
104.23.97.26,443,0,0.00
104.23.96.199,443,0,0.00
104.23.96.213,443,0,0.00
104.23.97.29,443,0,0.00
104.23.96.184,443,0,0.00
104.23.96.193,443,0,0.00
104.23.96.165,443,0,0.00
104.23.96.167,443,0,0.00
104.23.96.138,443,0,0.00
104.23.96.229,443,0,0.00
104.23.96.224,443,0,0.00
104.23.96.244,443,0,0.00
104.23.97.9,443,0,0.00
104.23.96.248,443,0,0.00
104.23.96.164,443,0,0.00
104.23.97.28,443,0,0.00
104.23.96.252,443,0,0.00
104.23.96.225,443,0,0.00
104.23.96.250,443,0,0.00
104.23.96.203,443,0,0.00
104.23.96.234,443,0,0.00
104.23.96.227,443,0,0.00
104.23.96.144,443,0,0.00
104.23.97.138,443,0,0.00
104.23.97.122,443,0,0.00
104.23.97.124,443,0,0.00
104.23.96.68,443,0,0.00
104.23.96.171,443,0,0.00
104.23.96.175,443,0,0.00
104.23.96.170,443,0,0.00
104.23.96.174,443,0,0.00
104.23.98.80,443,0,0.00
104.23.98.81,443,0,0.00
104.23.98.75,443,0,0.00
104.23.98.72,443,0,0.00
104.23.96.32,443,0,0.00
104.23.96.63,443,0,0.00
104.23.97.164,443,0,0.00
104.23.97.166,443,0,0.00
104.23.97.169,443,0,0.00
104.23.96.148,443,0,0.00
104.23.96.147,443,0,0.00
104.23.96.152,443,0,0.00
104.23.96.149,443,0,0.00
104.23.97.10,443,0,0.00
104.23.96.173,443,0,0.00
104.23.96.13,443,0,0.00
104.23.96.157,443,0,0.00
104.23.96.151,443,0,0.00
104.23.96.158,443,0,0.00
104.23.96.154,443,0,0.00
104.23.96.156,443,0,0.00
104.23.96.67,443,0,0.00
104.23.97.119,443,0,0.00
104.23.97.150,443,0,0.00
104.23.97.149,443,0,0.00
104.23.97.151,443,0,0.00
104.23.97.129,443,0,0.00
104.23.97.118,443,0,0.00
104.23.97.133,443,0,0.00
104.23.97.132,443,0,0.00
104.23.97.134,443,0,0.00
104.23.97.128,443,0,0.00
104.23.97.99,443,0,0.00
104.23.97.146,443,0,0.00
104.23.97.145,443,0,0.00
104.23.97.92,443,0,0.00
104.23.97.110,443,0,0.00
104.23.97.139,443,0,0.00
104.23.97.111,443,0,0.00
104.23.97.109,443,0,0.00
104.23.97.112,443,0,0.00
104.23.97.108,443,0,0.00
104.23.97.107,443,0,0.00
104.23.97.106,443,0,0.00
104.23.97.141,443,0,0.00
104.23.96.108,443,0,0.00
104.23.96.117,443,0,0.00
104.23.96.127,443,0,0.00
104.23.96.143,443,0,0.00
104.23.96.19,443,0,0.00
104.23.96.243,443,0,0.00
104.23.96.155,443,0,0.00
104.23.96.60,443,0,0.00
104.23.96.74,443,0,0.00
104.23.96.61,443,0,0.00
104.23.96.58,443,0,0.00
104.23.96.17,443,0,0.00
104.23.96.41,443,0,0.00
104.23.96.16,443,0,0.00
104.23.96.48,443,0,0.00
104.23.96.42,443,0,0.00
104.23.96.8,443,0,0.00
104.23.96.43,443,0,0.00
104.23.96.12,443,0,0.00
104.23.96.28,443,0,0.00
104.23.96.49,443,0,0.00
104.23.96.24,443,0,0.00
104.23.96.6,443,0,0.00
104.23.96.71,443,0,0.00
104.23.96.29,443,0,0.00
104.23.96.2,443,0,0.00
104.23.96.31,443,0,0.00
104.23.96.27,443,0,0.00
104.23.96.21,443,0,0.00
104.23.96.44,443,0,0.00
104.23.96.30,443,0,0.00
104.23.96.26,443,0,0.00
104.23.96.9,443,0,0.00
104.23.96.65,443,0,0.00
104.23.96.64,443,0,0.00
104.23.96.62,443,0,0.00
104.23.96.66,443,0,0.00
104.23.96.40,443,0,0.00
104.23.96.46,443,0,0.00
104.23.96.22,443,0,0.00
104.23.96.69,443,0,0.00
104.23.96.35,443,0,0.00
104.23.96.23,443,0,0.00
104.23.96.53,443,0,0.00
104.23.96.52,443,0,0.00
104.23.96.56,443,0,0.00
104.23.96.15,443,0,0.00
104.23.96.57,443,0,0.00
104.23.96.50,443,0,0.00
104.23.96.54,443,0,0.00
104.23.96.14,443,0,0.00
104.23.96.20,443,0,0.00
104.23.96.18,443,0,0.00
104.23.96.3,443,0,0.00
104.23.96.11,443,0,0.00
104.23.96.1,443,0,0.00
104.23.96.51,443,0,0.00
104.23.96.10,443,0,0.00
104.23.96.47,443,0,0.00
104.23.96.55,443,0,0.00
104.23.96.4,443,0,0.00
104.23.96.5,443,0,0.00
104.23.96.39,443,0,0.00
104.23.96.37,443,0,0.00
104.23.96.33,443,0,0.00
104.23.96.38,443,0,0.00
104.23.96.25,443,0,0.00
104.23.96.34,443,0,0.00
104.23.96.36,443,0,0.00
104.23.96.7,443,0,0.00
104.22.79.143,443,0,0.00
104.22.79.141,443,0,0.00
104.22.78.6,443,0,0.00
104.22.78.184,443,0,0.00
104.22.78.68,443,0,0.00
104.22.78.178,443,0,0.00
104.22.78.179,443,0,0.00
104.22.78.180,443,0,0.00
104.22.77.161,443,0,0.00
104.22.77.145,443,0,0.00
104.22.77.157,443,0,0.00
104.22.77.165,443,0,0.00
104.22.77.163,443,0,0.00
104.22.77.186,443,0,0.00
104.22.77.152,443,0,0.00
104.22.77.146,443,0,0.00
104.22.77.173,443,0,0.00
104.22.77.253,443,0,0.00
104.22.77.148,443,0,0.00
104.22.77.164,443,0,0.00
104.22.77.158,443,0,0.00
104.22.77.147,443,0,0.00
104.22.77.153,443,0,0.00
104.22.77.159,443,0,0.00
104.22.77.168,443,0,0.00
104.22.76.225,443,0,0.00
104.22.76.222,443,0,0.00
104.22.76.226,443,0,0.00
104.22.76.56,443,0,0.00
104.22.76.58,443,0,0.00
104.22.75.212,443,0,0.00
104.22.75.175,443,0,0.00
104.22.75.182,443,0,0.00
104.22.75.183,443,0,0.00
104.22.75.177,443,0,0.00
104.22.75.178,443,0,0.00
104.22.75.172,443,0,0.00
104.22.75.184,443,0,0.00
104.22.75.180,443,0,0.00
104.22.75.173,443,0,0.00
104.22.75.185,443,0,0.00
104.22.75.94,443,0,0.00
104.22.75.95,443,0,0.00
104.22.75.164,443,0,0.00
104.22.75.140,443,0,0.00
104.22.75.82,443,0,0.00
104.22.75.93,443,0,0.00
104.22.75.96,443,0,0.00
104.22.75.33,443,0,0.00
104.22.75.154,443,0,0.00
104.22.75.58,443,0,0.00
104.22.75.89,443,0,0.00
104.22.75.157,443,0,0.00
104.22.75.37,443,0,0.00
104.22.75.141,443,0,0.00
104.22.75.75,443,0,0.00
104.22.75.203,443,0,0.00
104.22.75.45,443,0,0.00
104.22.75.66,443,0,0.00
104.22.75.74,443,0,0.00
104.22.75.159,443,0,0.00
104.22.75.50,443,0,0.00
104.22.75.69,443,0,0.00
104.22.75.71,443,0,0.00
104.22.75.59,443,0,0.00
104.22.75.81,443,0,0.00
104.22.75.56,443,0,0.00
104.22.75.151,443,0,0.00
104.22.75.91,443,0,0.00
104.22.75.44,443,0,0.00
104.22.75.83,443,0,0.00
104.22.75.86,443,0,0.00
104.22.75.84,443,0,0.00
104.22.75.80,443,0,0.00
104.22.75.77,443,0,0.00
104.22.75.78,443,0,0.00
104.22.75.120,443,0,0.00
104.22.75.161,443,0,0.00
104.22.75.41,443,0,0.00
104.22.75.65,443,0,0.00
104.22.75.90,443,0,0.00
104.22.75.162,443,0,0.00
104.22.75.62,443,0,0.00
104.22.79.237,443,0,0.00
104.22.79.217,443,0,0.00
104.22.79.191,443,0,0.00
104.22.75.34,443,0,0.00
104.22.75.49,443,0,0.00
104.22.75.43,443,0,0.00
104.22.75.36,443,0,0.00
104.22.75.108,443,0,0.00
104.22.75.47,443,0,0.00
104.22.75.113,443,0,0.00
104.22.75.116,443,0,0.00
104.22.75.53,443,0,0.00
104.22.75.51,443,0,0.00
104.22.75.54,443,0,0.00
104.22.75.72,443,0,0.00
104.22.75.63,443,0,0.00
104.22.75.110,443,0,0.00
104.22.75.35,443,0,0.00
104.22.75.92,443,0,0.00
104.22.75.168,443,0,0.00
104.22.75.73,443,0,0.00
104.22.75.40,443,0,0.00
104.22.75.61,443,0,0.00
104.22.75.67,443,0,0.00
104.22.75.46,443,0,0.00
104.22.79.179,443,0,0.00
104.22.79.204,443,0,0.00
104.22.79.175,443,0,0.00
104.22.79.174,443,0,0.00
104.22.79.253,443,0,0.00
104.22.79.167,443,0,0.00
104.22.79.173,443,0,0.00
104.22.79.176,443,0,0.00
104.22.79.142,443,0,0.00
104.22.79.140,443,0,0.00
104.22.78.216,443,0,0.00
104.22.78.214,443,0,0.00
104.22.78.213,443,0,0.00
104.22.79.139,443,0,0.00
104.22.79.90,443,0,0.00
104.22.78.211,443,0,0.00
104.22.77.192,443,0,0.00
104.22.78.183,443,0,0.00
104.22.78.64,443,0,0.00
104.22.77.189,443,0,0.00
104.22.78.182,443,0,0.00
104.22.78.177,443,0,0.00
104.22.78.16,443,0,0.00
104.22.78.121,443,0,0.00
104.22.77.117,443,0,0.00
104.22.78.11,443,0,0.00
104.22.78.63,443,0,0.00
104.22.77.169,443,0,0.00
104.22.77.65,443,0,0.00
104.22.77.132,443,0,0.00
104.22.78.2,443,0,0.00
